timestamp,agent,agent_id,rule_id,level,groups,decoder,location,src_ip,mitre_ids,mitre_tactics,mitre_techniques,description,full_log,suspicious,suspicious_reason
2026-04-02T11:26:52.484+0000,WS10,005,92217,6,"sysmon, sysmon_eid11_detections, windows",windows_eventchannel,EventChannel,-,T1570,Lateral Movement,Lateral Tool Transfer,Executable dropped in Windows root folder,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""11"",""version"":""2"",""level"":""4"",""task"":""11"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2026-04-02T09:26:47.3857845Z"",""eventRecordID"":""505094"",""processID"":""7940"",""threadID"":""8064"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""WS10"",""severityValue"":""INFORMATION"",""message"":""\""File created:\r\nRuleName: DLL\r\nUtcTime: 2026-04-02 09:26:47.374\r\nProcessGuid: {d9a99926-3657-69ce-e10f-000000000600}\r\nProcessId: 1840\r\nImage: C:\\Windows\\System32\\mousocoreworker.exe\r\nTargetFilename: C:\\Windows\\SoftwareDistribution\\Download\\0e81198876b8eb725cd93d1816536732\\Metadata\\dpx.dll\r\nCreationUtcTime: 2025-11-05 16:00:42.000\r\nUser: NT AUTHORITY\\SYSTEM\""""},""eventdata"":{""ruleName"":""DLL"",""utcTime"":""2026-04-02 09:26:47.374"",""processGuid"":""{d9a99926-3657-69ce-e10f-000000000600}"",""processId"":""1840"",""image"":""C:\\\\Windows\\\\System32\\\\mousocoreworker.exe"",""targetFilename"":""C:\\\\Windows\\\\SoftwareDistribution\\\\Download\\\\0e81198876b8eb725cd93d1816536732\\\\Metadata\\\\dpx.dll"",""creationUtcTime"":""2025-11-05 16:00:42.000"",""user"":""NT AUTHORITY\\\\SYSTEM""}}}",True,"group:sysmon, group:windows, keyword:sysmon, level>=5, mitre"
2026-04-02T11:26:52.515+0000,WS10,005,92217,6,"sysmon, sysmon_eid11_detections, windows",windows_eventchannel,EventChannel,-,T1570,Lateral Movement,Lateral Tool Transfer,Executable dropped in Windows root folder,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""11"",""version"":""2"",""level"":""4"",""task"":""11"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2026-04-02T09:26:47.3922219Z"",""eventRecordID"":""505096"",""processID"":""7940"",""threadID"":""8064"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""WS10"",""severityValue"":""INFORMATION"",""message"":""\""File created:\r\nRuleName: DLL\r\nUtcTime: 2026-04-02 09:26:47.389\r\nProcessGuid: {d9a99926-3657-69ce-e10f-000000000600}\r\nProcessId: 1840\r\nImage: C:\\Windows\\System32\\mousocoreworker.exe\r\nTargetFilename: C:\\Windows\\SoftwareDistribution\\Download\\0e81198876b8eb725cd93d1816536732\\Metadata\\Mitigation.dll\r\nCreationUtcTime: 2025-11-05 16:00:42.000\r\nUser: NT AUTHORITY\\SYSTEM\""""},""eventdata"":{""ruleName"":""DLL"",""utcTime"":""2026-04-02 09:26:47.389"",""processGuid"":""{d9a99926-3657-69ce-e10f-000000000600}"",""processId"":""1840"",""image"":""C:\\\\Windows\\\\System32\\\\mousocoreworker.exe"",""targetFilename"":""C:\\\\Windows\\\\SoftwareDistribution\\\\Download\\\\0e81198876b8eb725cd93d1816536732\\\\Metadata\\\\Mitigation.dll"",""creationUtcTime"":""2025-11-05 16:00:42.000"",""user"":""NT AUTHORITY\\\\SYSTEM""}}}",True,"group:sysmon, group:windows, keyword:sysmon, level>=5, mitre"
2026-04-02T11:26:52.531+0000,WS10,005,92217,6,"sysmon, sysmon_eid11_detections, windows",windows_eventchannel,EventChannel,-,T1570,Lateral Movement,Lateral Tool Transfer,Executable dropped in Windows root folder,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""11"",""version"":""2"",""level"":""4"",""task"":""11"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2026-04-02T09:26:47.3957543Z"",""eventRecordID"":""505097"",""processID"":""7940"",""threadID"":""8064"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""WS10"",""severityValue"":""INFORMATION"",""message"":""\""File created:\r\nRuleName: DLL\r\nUtcTime: 2026-04-02 09:26:47.389\r\nProcessGuid: {d9a99926-3657-69ce-e10f-000000000600}\r\nProcessId: 1840\r\nImage: C:\\Windows\\System32\\mousocoreworker.exe\r\nTargetFilename: C:\\Windows\\SoftwareDistribution\\Download\\0e81198876b8eb725cd93d1816536732\\Metadata\\UAOneSettings.dll\r\nCreationUtcTime: 2025-11-05 16:00:42.000\r\nUser: NT AUTHORITY\\SYSTEM\""""},""eventdata"":{""ruleName"":""DLL"",""utcTime"":""2026-04-02 09:26:47.389"",""processGuid"":""{d9a99926-3657-69ce-e10f-000000000600}"",""processId"":""1840"",""image"":""C:\\\\Windows\\\\System32\\\\mousocoreworker.exe"",""targetFilename"":""C:\\\\Windows\\\\SoftwareDistribution\\\\Download\\\\0e81198876b8eb725cd93d1816536732\\\\Metadata\\\\UAOneSettings.dll"",""creationUtcTime"":""2025-11-05 16:00:42.000"",""user"":""NT AUTHORITY\\\\SYSTEM""}}}",True,"group:sysmon, group:windows, keyword:sysmon, level>=5, mitre"
2026-04-02T11:26:52.553+0000,WS10,005,92217,6,"sysmon, sysmon_eid11_detections, windows",windows_eventchannel,EventChannel,-,T1570,Lateral Movement,Lateral Tool Transfer,Executable dropped in Windows root folder,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""11"",""version"":""2"",""level"":""4"",""task"":""11"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2026-04-02T09:26:47.3978812Z"",""eventRecordID"":""505098"",""processID"":""7940"",""threadID"":""8064"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""WS10"",""severityValue"":""INFORMATION"",""message"":""\""File created:\r\nRuleName: DLL\r\nUtcTime: 2026-04-02 09:26:47.389\r\nProcessGuid: {d9a99926-3657-69ce-e10f-000000000600}\r\nProcessId: 1840\r\nImage: C:\\Windows\\System32\\mousocoreworker.exe\r\nTargetFilename: C:\\Windows\\SoftwareDistribution\\Download\\0e81198876b8eb725cd93d1816536732\\Metadata\\wcp.dll\r\nCreationUtcTime: 2025-11-05 16:00:44.000\r\nUser: NT AUTHORITY\\SYSTEM\""""},""eventdata"":{""ruleName"":""DLL"",""utcTime"":""2026-04-02 09:26:47.389"",""processGuid"":""{d9a99926-3657-69ce-e10f-000000000600}"",""processId"":""1840"",""image"":""C:\\\\Windows\\\\System32\\\\mousocoreworker.exe"",""targetFilename"":""C:\\\\Windows\\\\SoftwareDistribution\\\\Download\\\\0e81198876b8eb725cd93d1816536732\\\\Metadata\\\\wcp.dll"",""creationUtcTime"":""2025-11-05 16:00:44.000"",""user"":""NT AUTHORITY\\\\SYSTEM""}}}",True,"group:sysmon, group:windows, keyword:sysmon, level>=5, mitre"
2026-04-02T11:26:52.568+0000,WS10,005,92217,6,"sysmon, sysmon_eid11_detections, windows",windows_eventchannel,EventChannel,-,T1570,Lateral Movement,Lateral Tool Transfer,Executable dropped in Windows root folder,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""11"",""version"":""2"",""level"":""4"",""task"":""11"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2026-04-02T09:26:47.4247746Z"",""eventRecordID"":""505099"",""processID"":""7940"",""threadID"":""8064"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""WS10"",""severityValue"":""INFORMATION"",""message"":""\""File created:\r\nRuleName: DLL\r\nUtcTime: 2026-04-02 09:26:47.423\r\nProcessGuid: {d9a99926-3657-69ce-e10f-000000000600}\r\nProcessId: 1840\r\nImage: C:\\Windows\\System32\\mousocoreworker.exe\r\nTargetFilename: C:\\Windows\\SoftwareDistribution\\Download\\0e81198876b8eb725cd93d1816536732\\Metadata\\TurboStack.dll\r\nCreationUtcTime: 2025-11-05 16:00:42.000\r\nUser: NT AUTHORITY\\SYSTEM\""""},""eventdata"":{""ruleName"":""DLL"",""utcTime"":""2026-04-02 09:26:47.423"",""processGuid"":""{d9a99926-3657-69ce-e10f-000000000600}"",""processId"":""1840"",""image"":""C:\\\\Windows\\\\System32\\\\mousocoreworker.exe"",""targetFilename"":""C:\\\\Windows\\\\SoftwareDistribution\\\\Download\\\\0e81198876b8eb725cd93d1816536732\\\\Metadata\\\\TurboStack.dll"",""creationUtcTime"":""2025-11-05 16:00:42.000"",""user"":""NT AUTHORITY\\\\SYSTEM""}}}",True,"group:sysmon, group:windows, keyword:sysmon, level>=5, mitre"
2026-04-02T11:26:52.584+0000,WS10,005,92217,6,"sysmon, sysmon_eid11_detections, windows",windows_eventchannel,EventChannel,-,T1570,Lateral Movement,Lateral Tool Transfer,Executable dropped in Windows root folder,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""11"",""version"":""2"",""level"":""4"",""task"":""11"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2026-04-02T09:26:47.4309701Z"",""eventRecordID"":""505100"",""processID"":""7940"",""threadID"":""8064"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""WS10"",""severityValue"":""INFORMATION"",""message"":""\""File created:\r\nRuleName: DLL\r\nUtcTime: 2026-04-02 09:26:47.423\r\nProcessGuid: {d9a99926-3657-69ce-e10f-000000000600}\r\nProcessId: 1840\r\nImage: C:\\Windows\\System32\\mousocoreworker.exe\r\nTargetFilename: C:\\Windows\\SoftwareDistribution\\Download\\0e81198876b8eb725cd93d1816536732\\Metadata\\ReserveManager.dll\r\nCreationUtcTime: 2025-11-05 16:00:42.000\r\nUser: NT AUTHORITY\\SYSTEM\""""},""eventdata"":{""ruleName"":""DLL"",""utcTime"":""2026-04-02 09:26:47.423"",""processGuid"":""{d9a99926-3657-69ce-e10f-000000000600}"",""processId"":""1840"",""image"":""C:\\\\Windows\\\\System32\\\\mousocoreworker.exe"",""targetFilename"":""C:\\\\Windows\\\\SoftwareDistribution\\\\Download\\\\0e81198876b8eb725cd93d1816536732\\\\Metadata\\\\ReserveManager.dll"",""creationUtcTime"":""2025-11-05 16:00:42.000"",""user"":""NT AUTHORITY\\\\SYSTEM""}}}",True,"group:sysmon, group:windows, keyword:sysmon, level>=5, mitre"
2026-04-02T11:26:52.614+0000,WS10,005,92217,6,"sysmon, sysmon_eid11_detections, windows",windows_eventchannel,EventChannel,-,T1570,Lateral Movement,Lateral Tool Transfer,Executable dropped in Windows root folder,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""11"",""version"":""2"",""level"":""4"",""task"":""11"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2026-04-02T09:26:47.4385064Z"",""eventRecordID"":""505102"",""processID"":""7940"",""threadID"":""8064"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""WS10"",""severityValue"":""INFORMATION"",""message"":""\""File created:\r\nRuleName: DLL\r\nUtcTime: 2026-04-02 09:26:47.437\r\nProcessGuid: {d9a99926-3657-69ce-e10f-000000000600}\r\nProcessId: 1840\r\nImage: C:\\Windows\\System32\\mousocoreworker.exe\r\nTargetFilename: C:\\Windows\\SoftwareDistribution\\Download\\0e81198876b8eb725cd93d1816536732\\Metadata\\fvereseal.dll\r\nCreationUtcTime: 2025-11-05 16:00:44.000\r\nUser: NT AUTHORITY\\SYSTEM\""""},""eventdata"":{""ruleName"":""DLL"",""utcTime"":""2026-04-02 09:26:47.437"",""processGuid"":""{d9a99926-3657-69ce-e10f-000000000600}"",""processId"":""1840"",""image"":""C:\\\\Windows\\\\System32\\\\mousocoreworker.exe"",""targetFilename"":""C:\\\\Windows\\\\SoftwareDistribution\\\\Download\\\\0e81198876b8eb725cd93d1816536732\\\\Metadata\\\\fvereseal.dll"",""creationUtcTime"":""2025-11-05 16:00:44.000"",""user"":""NT AUTHORITY\\\\SYSTEM""}}}",True,"group:sysmon, group:windows, keyword:sysmon, level>=5, mitre"
2026-04-02T11:26:52.614+0000,WS10,005,92217,6,"sysmon, sysmon_eid11_detections, windows",windows_eventchannel,EventChannel,-,T1570,Lateral Movement,Lateral Tool Transfer,Executable dropped in Windows root folder,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""11"",""version"":""2"",""level"":""4"",""task"":""11"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2026-04-02T09:26:47.4340815Z"",""eventRecordID"":""505101"",""processID"":""7940"",""threadID"":""8064"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""WS10"",""severityValue"":""INFORMATION"",""message"":""\""File created:\r\nRuleName: DLL\r\nUtcTime: 2026-04-02 09:26:47.423\r\nProcessGuid: {d9a99926-3657-69ce-e10f-000000000600}\r\nProcessId: 1840\r\nImage: C:\\Windows\\System32\\mousocoreworker.exe\r\nTargetFilename: C:\\Windows\\SoftwareDistribution\\Download\\0e81198876b8eb725cd93d1816536732\\Metadata\\WinREAgent.dll\r\nCreationUtcTime: 2025-11-05 16:00:42.000\r\nUser: NT AUTHORITY\\SYSTEM\""""},""eventdata"":{""ruleName"":""DLL"",""utcTime"":""2026-04-02 09:26:47.423"",""processGuid"":""{d9a99926-3657-69ce-e10f-000000000600}"",""processId"":""1840"",""image"":""C:\\\\Windows\\\\System32\\\\mousocoreworker.exe"",""targetFilename"":""C:\\\\Windows\\\\SoftwareDistribution\\\\Download\\\\0e81198876b8eb725cd93d1816536732\\\\Metadata\\\\WinREAgent.dll"",""creationUtcTime"":""2025-11-05 16:00:42.000"",""user"":""NT AUTHORITY\\\\SYSTEM""}}}",True,"group:sysmon, group:windows, keyword:sysmon, level>=5, mitre"
2026-04-02T11:38:54.738+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:38:49.2166218Z"",""eventRecordID"":""2057"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:38:54.753+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:38:49.2166218Z"",""eventRecordID"":""2058"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:38:54.769+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:38:49.2322396Z"",""eventRecordID"":""2059"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:01.386+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:38:55.9618847Z"",""eventRecordID"":""2060"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:01.415+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:38:55.9769821Z"",""eventRecordID"":""2061"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:01.446+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:38:55.9769821Z"",""eventRecordID"":""2062"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:07.750+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:02.2513067Z"",""eventRecordID"":""2063"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:07.781+0000,WS10,005,61061,10,"windows, windows_application",windows_eventchannel,EventChannel,-,-,-,-,Multiple Windows error application events.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:02.2667796Z"",""eventRecordID"":""2064"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:07.796+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:02.2783871Z"",""eventRecordID"":""2065"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:14.008+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:08.5608884Z"",""eventRecordID"":""2066"",""processID"":""1364"",""threadID"":""4560"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:14.024+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:08.5608884Z"",""eventRecordID"":""2067"",""processID"":""1364"",""threadID"":""4560"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:39:14.039+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:39:08.5765065Z"",""eventRecordID"":""2068"",""processID"":""1364"",""threadID"":""4560"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
